"x"
39.7718347261385
39.7748480068645
42.0289463740175
46.9031003873715
48.0818329908966
48.2452066947411
48.5815995645641
51.2193529437399
53.3732071331545
53.3680709520655
53.370122972889
53.3547969305077
53.3672920953184
53.3704821247467
53.3695464483207
53.3601537576467
53.3642210947397
53.3653641173005
53.3635796839073
53.3695888053826
53.3705173609751
53.3753019436511
53.3713304699999
53.6021044598503
54.1436673373794
54.1485653391647
54.5496834956784
55.1952718619855
56.8039556537966
56.8059694785014
56.9282166655985
58.3398037409165
58.417496240556
58.4259850957996
58.4202730644677
58.4200804352027
58.9823858415643
58.7053460589983
58.4585500490849
58.4478970467545
58.1765640322045
57.8228906472666
57.3863100430416
57.3862654102126
58.4389894135241
60.2443715351121
61.3003340161534
61.3164052842664
64.4773391536091
65.2096028627836
65.1871373640476
65.4296491967939
64.941829783588
65.0530746230981
65.0562721886469
64.3238047668043
63.1531681551073
63.2554723006234
63.2699759796262
63.2536096790641
66.1714205356232
68.5141036190803
69.2476072156127
69.2298055889784
66.626387197052
66.4313408397569
66.4209241717057
64.9038618459167
62.7304695703477
62.8482713560909
62.7375316691381
62.6081925768702
62.5321245659806
62.4661799369765
62.4698406870327
62.7385038316204
61.1766587385252
60.1165965928838
57.3221391822043
57.9158547891951
57.5887905920916
57.1123191821566
57.1113714662324
57.1026219398345
56.0277107210989
56.0312607303036
56.0422396108517
56.0340936750113
54.4810767944135
53.4056643486185
52.7528390822491
51.0952911294527
50.6488646691302
51.1412279551933
51.8786980307793
51.861930764179
52.4667122051406
52.3772746459756
52.9824631678835
52.9351899299381
51.9300446075823
51.3505561399967
51.0886769948289
51.0888916443757
50.5262101919779
50.5348602094256
50.5393740408379
49.9423684190947
50.1188712550474
49.4299685239678
48.1352853699299
48.1328145010142
46.1608170413601
46.6285074358621
46.6249686214001
46.6065836749878
45.605065341053
45.2933468276848
45.15532810401
45.9123579740657
47.1738570568094
47.2390463989117
47.1672585567885
47.7746851172412
48.3243140508906
50.5304115498902
50.5306063086018
51.1853237974851
50.6573392868665
50.7497931178018
50.7357279772801
50.7790300239817
52.4582182440661
54.1533057900563
55.2778626887529
56.2456789592116
57.4555294297231
57.4082994718155
59.0403721838132
59.1228740410771
61.1842052465093
63.2043851037568
62.5377120022073
61.5872844605726
61.4882469354184
60.9867076087953
60.9062325187136
60.8713410629549
60.0200069581483
59.7752511399508
59.7667354876796
59.8794536398856
59.9641956328415
59.9644653762358
59.8848966911137
59.8030088183881
57.7409033993752
56.9215389694719
56.8187558435267
56.2084047463964
55.3313143174318
54.8440912380251
53.8410608879189
53.96290953415
53.6428421665665
53.2968861244297
53.6221117531311
53.6442350370512
53.6448511608471
53.6526538581506
53.6454607201669
52.7969963811158
52.9395619108893
52.9364071192134
52.4499985303423
